feature,coef,t,r2,n,abs_t
p_negative_wmean,-0.056467189319803254,-17.993664297454483,0.0051275358570750385,62822,17.993664297454483
p_positive_wmean,0.0375338646676082,14.474115900942161,0.003323840915928633,62822,14.474115900942161
entropy_wmean,-0.051618738550488236,-10.57295248070225,0.0017763252707784227,62822,10.57295248070225
p_neutral_wmean,0.0009932039240196028,0.37466224329861736,2.234503069242777e-06,62822,0.37466224329861736
